Title,Summary,Publication Date,Source,URL,Category,Predicted Category
"'Done everything well, but ...': DK identifies key threats for India in CT final",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/icc-champions-trophy-2025/done-everything-well-but-dinesh-karthik-identifies-key-threats-for-india-in-champions-trophy-final/articleshow/118789509.cms,Entertainment,Entertainment
What will happen if Trump does to India what he’s doing to Canada?,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/toi-plus/international/if-trump-does-to-india-what-hes-doing-to-canada/articleshow/118736908.cms,Politics,Entertainment
Tamil Nadu's DGP Cyber Police has a Shreya Ghoshal warning for netizens,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/technology/social/tamil-nadus-dgp-cyber-police-has-a-shreya-ghoshal-warning-for-netizens/articleshow/118784409.cms,Sports,Entertainment
'License accorded to extremists': India slams UK over EAM's security breach,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/india/jaishankars-security-breach-mea-slams-uk-for-license-accorded-to-extremist-forces/articleshow/118786391.cms,Entertainment,Entertainment
University of Melbourne for business excellence,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/universityofmelbournebusiness,Health,Entertainment
Explore Indian history & archaeology at UPES SLS,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/spotlight/explore-the-richness-of-indian-history-and-archaeology-at-upes-school-of-liberal-studies/articleshow/118760257.cms,Sports,Entertainment
"'Hell to pay': What's next for Israel, Gaza after Trump's warning?",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/world/us/after-trumps-last-warning-what-comes-next-for-israel-and-gaza-ceasefire-or-escalation/articleshow/118789288.cms,Sports,Entertainment
Doctors warn that feeding pigeons could be killing you,No summary available,2025-03-07,Times of India,https://youtu.be/R5niJoDANhQ,Health,Entertainment
How US policy shift on H-1B Visa may not make a big impact for Indian engineers,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/technology/tech-news/h-1b-visa-2025-how-and-why-us-policy-shift-may-not-make-a-big-impact-for-indian-engineers-and-it-professionals/articleshow/118789002.cms,Technology,Entertainment
Women's Day 2025 Top 50 Wishes share with your loved ones,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/life-style/relationships/work/happy-womens-day-2025-top-50-wishes-messages-images-pictures-greetings-and-quotes-to-share-with-your-loved-ones/articleshow/118739600.cms,Politics,Entertainment
Explained: How Champions Trophy final pitch was selected,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/icc-champions-trophy-2025/explained-how-champions-trophy-final-pitch-was-selected/articleshow/118788981.cms,Technology,Entertainment
"'One step away from shutting down': Nirupam on Maha Cong, says rent unpaid for months",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/india/one-step-away-from-shutting-down-sanjay-nirupam-on-maharashtra-congress-office-says-rent-unpaid-for-months/articleshow/118789512.cms,Entertainment,Entertainment
Pak drinks own poison: TTP now among deadliest terror groups,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/india/pakistan-falls-prey-to-own-poison-ttp-now-among-deadliest-terror-groups-in-the-world-with-90-increase-in-attributed-deaths/articleshow/118781786.cms,Health,Entertainment
'Being present at office or client site will be considered ... ’: Deloitte,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/technology/tech-news/deloitte-joins-google-pwc-and-others-links-performance-bonus-to-office-attendance-for-employees-in-this-division/articleshow/118748618.cms,Technology,Entertainment
Multitasking can’t beat the Monster: Meet the Galaxy M16 5G,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/spotlight/multitasking-cant-beat-the-monster-meet-the-galaxy-m16-5g/articleshow/118779164.cms,Sports,Entertainment
Watch: Bihar CM's 'mahila' remark sparks spat with oppn women lawmakers,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/india/mahila-has-no-problems-bihar-cm-nitish-kumars-remark-sparks-spat-with-opposition-women-lawmakers-watch/articleshow/118784407.cms,Entertainment,Entertainment
Shah Rukh Khan on Gautam Gambhir's KKR return,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/shah-rukh-khan-on-gautam-gambhirs-kkr-return-never-thought-he-left-us/articleshow/118783929.cms,Entertainment,Entertainment
"Who is helping Ranya Rao? Smuggling syndicate or cops? Police, DRI look for answers",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/city/bengaluru/who-is-helping-ranya-rao-smuggling-syndicate-or-cops-police-dri-look-for-answers/articleshow/118772574.cms,Technology,Entertainment
Surat cop thrashes boy enjoying bicycle ride during PM Modi's convoy drill,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/city/surat/police-officer-thrashes-boy-for-entering-pm-convoy-rehearsal-in-surat/articleshow/118780089.cms,Technology,Entertainment
Salman's nephew Ayaan Agnihotri on bond with Salim Khan - Excl,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/salman-khans-nephew-ayaan-agnihotri-aka-agni-talks-about-his-bond-with-grandfather-salim-khan-he-has-the-aura-of-a-legend-when-you-walk-into-the-room-exclusive/articleshow/118789135.cms,Health,Entertainment
Thalapathy Vijay hosts Iftar party in Chennai,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/entertainment/tamil/movies/news/thalapathy-vijay-hosts-iftar-party-in-chennai-during-the-holy-month-of-ramzan-wears-skull-cap-while-offering-prayers/articleshow/118789357.cms,Politics,Entertainment
SRK receives grand welcome at Jaipur airport: PICS,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/shah-rukh-khan-receives-grand-reception-at-jaipur-airport-actors-blows-kisses-at-fans-see-photos/articleshow/118789037.cms,Technology,Entertainment
The Gender Gap in Bollywood’s Comedy Genre - Exclusive,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/akshay-kumar-in-housefull-ajay-devgn-in-golmaal-paresh-rawal-in-hera-pheri-when-will-bollywood-let-women-steal-the-comic-spotlight/articleshow/118758383.cms,Technology,Entertainment
Sana Khan facing backlash to Digvijay-Rajat's fight; Top news,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/tv/news/hindi/from-sana-khan-facing-backlash-from-netizens-for-burkha-comment-to-digvijay-rathee-and-rajat-dalals-fight-and-make-up-top-news-of-the-week/photostory/118789103.cms,Sports,Entertainment
Justin Bieber Shares Cryptic BIBLICAL Message Amid Drug-Use Allegations; ‘Jesus is never late’,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/videos/entertainment/english/justin-bieber-shares-cryptic-biblical-message-amid-drug-use-allegations-jesus-is-never-late/videoshow/118769553.cms,Entertainment,Entertainment
Justin Bieber Shares Cryptic BIBLICAL Message Amid Drug-Use Allegations; ‘Jesus is never late’,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/videos/entertainment/english/justin-bieber-shares-cryptic-biblical-message-amid-drug-use-allegations-jesus-is-never-late/videoshow/118769553.cms,Politics,Entertainment
"Will Ja Morant play tonight against the Dallas Mavericks? Latest update on the Memphis Grizzlies star's injury report (March 7, 2025)",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/nba,Sports,Entertainment
Remembering Andy Isaac: Beloved Detroit Lions superfan passes away at 44,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/nfl,Health,Entertainment
"UP cop stirs row: ‘Holi comes once a year, Friday namaz 52 times’",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/city/meerut/if-youre-so-sensitive-to-colours-dont-step-out-on-holi-up-cop-to-muslims-in-sambhal/articleshow/118767353.cms,Health,Entertainment
Horrific Scenes From Pamela Bach-Hasselhoff's House After David Hasselhoff's Ex-Wife Found Dead,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/videos/entertainment/english/horrific-scenes-from-pamela-bach-hasselhoffs-house-after-david-hasselhoffs-ex-wife-found-dead/videoshow/118777758.cms,Technology,Entertainment
Horrific Scenes From Pamela Bach-Hasselhoff's House After David Hasselhoff's Ex-Wife Found Dead,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/videos/entertainment/english/horrific-scenes-from-pamela-bach-hasselhoffs-house-after-david-hasselhoffs-ex-wife-found-dead/videoshow/118777758.cms,Technology,Entertainment
Explained: How Champions Trophy final pitch was selected,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/icc-champions-trophy-2025/explained-how-champions-trophy-final-pitch-was-selected/articleshow/118788981.cms,Health,Entertainment
WPL Live Score: Gujarat Giants vs Delhi Capitals,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/gg-vs-dc-wpl-2025-live-score-today-match-gujarat-giants-women-vs-delhi-capitals-women-live-streaming-updates/liveblog/118788724.cms,Technology,Entertainment
'Semi-fresh' pitch for India vs NZ Champions Trophy final in Dubai,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/icc-champions-trophy-2025/semi-fresh-pitch-for-india-vs-new-zealand-champions-trophy-final-in-dubai/articleshow/118788876.cms,Politics,Entertainment
"""Trump is a Putin-compromised asset"": Elon Musk’s AI chatbot Grok sparks controversy with claims about Donald Trump",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/technology/tech-news/trump-is-a-putin-compromised-asset-elon-musks-ai-chatbot-grok-sparks-controversy-with-claims-about-donald-trump/articleshow/118784345.cms,Technology,Entertainment
Worried about salary increment amidst companies 'muted revenue growth'? Here is what Deloitte India report said,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/business/india-business/worried-about-salary-increment-amidst-companies-muted-revenue-growth-here-is-what-deloitte-india-report-said/articleshow/118786495.cms,Entertainment,Entertainment
"After Trump’s ‘last warning,’ what comes next for Israel and Gaza: Ceasefire or escalation?",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/world/us/after-trumps-last-warning-what-comes-next-for-israel-and-gaza-ceasefire-or-escalation/articleshow/118789288.cms,Technology,Entertainment
"45 International Women's Day Quotes, Sayings, Wishes and Messages That Will Empower You",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/life-style/events/45-international-womens-day-quotes-sayings-wishes-and-messages-that-will-empower-you/articleshow/118768707.cms,Sports,Entertainment
International Women's Day: 10 calcium-rich foods for women to boost bone density,No summary available,2025-03-07,Times of India,https://recipes.timesofindia.com/web-stories/international-womens-day-10-calcium-rich-foods-for-women-to-boost-bone-density/photostory/118781835.cms,Politics,Entertainment
How dangerous is exposure to black mold: 5 warning signs everyone should be aware of,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-dangerous-is-exposure-to-black-mold-5-warning-signs-everyone-should-be-aware-of/articleshow/118709565.cms,Sports,Entertainment
Tesseract mania! Ultraviolette's e-scooter bookings surpass twice Ola’s Feb sales in 48 hours!,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/auto/electric-bikes/tesseract-mania-ultraviolettes-e-scooter-bookings-surpass-twice-olas-feb-sales-in-48-hours/articleshow/118786483.cms,Sports,Entertainment
"How US government efficiency push leads to record layoffs, despite federal payroll being only 1% of GDP",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/education/news/how-us-government-efficiency-push-leads-to-record-layoffs-despite-federal-payroll-being-only-1-of-gdp/articleshow/118787851.cms,Entertainment,Entertainment
Trump 'considering large-scale sanctions and tariffs' on Russia after wave of strikes on Ukraine,No summary available,2025-03-07,BBC,https://www.bbc.comhttps://www.bbc.com/news/live/cg70jylp32gt,Politics,Entertainment
